name,last_names,age,gender,group_index,rank_index
Cecilia,Forero Arrieta,18,Femenino,1,7
Iván,Lozano Torres,26,Femenino,63,6
Adrián,Jiménez Zambrano,36,Femenino,760,3
Camilo,García Peña,36,Masculino,743,4
María,Guzmán Muñoz,24,Femenino,226,5
Eduardo,Calderón Bravo,32,Masculino,423,4
Edinson,Muñoz Pérez,30,Masculino,19,5
Liliana,Tovar Reyes,30,Masculino,31,5
Julio,Mejía Bustamante,24,Femenino,633,5
Camilo,Sánchez Hernández,26,Masculino,24,5
Lucía,Camargo López,21,Masculino,211,7
David,Barrera Rodríguez,21,Masculino,161,7
Carlos,Cano Carrillo,32,Masculino,255,5
Manuel,Salamanca Bravo,33,Femenino,571,8
Julián,Cortés Giraldo,27,Femenino,114,8
Karina,Bravo Hernández,28,No binario,504,5
Andrés,Parra Rivera,32,Masculino,672,5
Janeth,Pacheco Rodríguez,25,Masculino,220,5
Brayan,Beltrán Murillo,27,Masculino,357,8
Hernando,García Rodríguez,20,Femenino,169,7
Edilson,Castillo Palacio,39,Masculino,524,3
Cristian,Gómez Vargas,22,Masculino,242,5
Luz,Angulo Guerra,29,Masculino,375,5
Alejandro,Sánchez González,32,Masculino,139,5
Orlando,Moreno Quintero,37,Masculino,97,4
Ana,Gaviria García,18,Femenino,147,7
Judith,Torres Maldonado,26,Femenino,182,6
Carmen,Murillo Ramírez,22,Masculino,57,7
Patricia,Escobar Pérez,22,Masculino,42,7
Luz,Cruz Valencia,23,Masculino,711,6
Luz,Arboleda Figueroa,20,Femenino,543,5
Lina,Hernández Gaviria,25,Femenino,692,6
Sandra,Reyes Salas,41,Femenino,2,4
Liseth,Vargas Mantilla,27,Masculino,288,6
Ángela,Rivera González,38,Femenino,138,4
José,Estrada Erazo,25,No binario,617,6
Luis,Cruz Quintero,38,Femenino,512,4
Camila,Ramos Torres,39,Masculino,730,3
Julián,Restrepo Vásquez,28,Femenino,222,4
Alba,Ramírez Mosquera,56,Femenino,331,1
Martha,Rueda Caro,22,Masculino,617,6
Andrés,Ávila Restrepo,25,Masculino,404,6
Aldemar,Mosquera Vega,32,Femenino,508,5
Victoria,Rodríguez Moreno,32,Femenino,127,4
Camilo,Moreno Parra,34,Prefiero no decir,265,3
Edgar,León Rodríguez,54,Masculino,712,1
Alfredo,Bedoya Vargas,30,Femenino,764,4
Sebastián,Díaz Morales,20,Masculino,15,7
María,Torres Ayala,39,No binario,226,4
Gladis,Herrera Calderón,36,Masculino,105,5
Franco,Ortega Trujillo,30,Masculino,745,3
Natalia,Polo Quiroz,34,Masculino,493,4
Pilar,Amaya Moreno,35,Femenino,319,5
Graciela,Vásquez Rangel,23,Masculino,219,6
Miguel,Ramos Narváez,38,Femenino,277,4
Carlos,Pinzón Zuluaga,49,Femenino,773,2
Óscar,Ríos Restrepo,27,Masculino,341,5
Martha,Carvajal Bermúdez,36,Masculino,452,4
Mariana,Arboleda Villegas,36,Masculino,369,4
Jorge,Contreras Rodríguez,37,Masculino,474,8
Luis,León Moreno,20,Femenino,190,6
Diego,Márquez Herrera,35,Femenino,419,5
Patricia,Arango Ariza,32,Masculino,710,5
Sofía,Mendoza Ruiz,25,Femenino,789,5
Carol,Navarro Corredor,29,Masculino,495,5
Carolina,Amaya Giraldo,27,Femenino,39,6
Valentina,Álvarez Narváez,21,No binario,162,6
Javier,Pineda Garzón,31,Masculino,121,4
Carlos,López Galindo,30,Femenino,399,5
Margoth,Romero Medina,28,Femenino,262,5
Beatriz,Padilla Medina,21,Masculino,728,7
Luz,Sánchez Montes,27,Femenino,561,6
Doris,Peña Vera,31,Masculino,604,5
José,Monsalve Rojas,37,Masculino,129,3
José,Pineda Palacios,27,Femenino,540,6
Cristina,Acosta Pérez,37,Femenino,356,3
Jesús,Ortega Castillo,27,Femenino,660,5
José,Mendoza Guerrero,39,Femenino,432,4
Arturo,Loaiza Arias,18,Masculino,65,6
Ligia,Díaz Gutiérrez,35,Femenino,218,4
Tatiana,Arroyo Ortiz,28,Femenino,563,5
Milena,Pulido Bonilla,19,Femenino,427,7
Julieth,Lozano Guerrero,36,Femenino,74,4
María,Jiménez Zapata,31,Femenino,460,5
Miguel,Henao Gallego,26,Masculino,425,5
Andrés,López Gallego,45,Masculino,711,1
Alberto,Martínez Perdomo,18,Femenino,192,7
Jennifer,Vanegas Quintero,45,Femenino,189,3
Elvis,Montoya Guerrero,37,Femenino,12,5
Alexandra,Castañeda Salamanca,30,Masculino,239,5
Edith,Ortiz Bustamante,20,Masculino,593,6
María,Morales Serna,24,Masculino,453,6
Juan,Zapata Rendón,26,Femenino,383,4
Tatiana,Figueroa Medina,53,Masculino,782,1
Jaime,López Gutiérrez,22,Femenino,48,6
Camilo,Cárdenas González,25,No binario,317,5
Jairo,Álvarez Giraldo,22,Masculino,209,7
Eva,Orozco Delgado,20,Masculino,547,7
Hilda,Ávila Gómez,22,Masculino,119,7
Julio,Castillo Cortés,34,Masculino,577,5
Johanna,Pérez Hernández,29,Masculino,315,5
David,Hernández Cruz,20,Femenino,754,7
Elena,Pacheco Sierra,34,Femenino,36,5
Luz,Muñoz Flórez,32,Masculino,463,4
María,Rodríguez Pineda,23,Femenino,764,7
Elías,Mosquera Vanegas,18,Femenino,755,7
Julio,Angulo Jiménez,28,Masculino,554,5
Leonardo,Ramos Saavedra,38,Femenino,581,3
Edith,Castellanos Ortega,25,Masculino,403,5
Álvaro,Sánchez Castrillón,21,Masculino,107,7
Orlando,Martínez Rincón,33,Femenino,39,8
Andrey,Espinosa Cruz,32,Masculino,581,4
Teresa,Méndez Caballero,34,Masculino,180,3
Yolanda,Gamboa Pérez,19,Masculino,12,7
Ana,Montoya Rodríguez,23,Femenino,339,5
Laura,Gutiérrez Mejía,36,Masculino,716,5
Lucía,Gil Flórez,31,Femenino,548,8
Orlando,Arboleda Patiño,32,Femenino,126,3
Mauricio,Oviedo Castillo,24,Masculino,63,6
Andrés,Buitrago Maldonado,38,Masculino,82,3
Andrea,Martínez Serna,26,Masculino,299,5
Luz,González Pérez,20,Masculino,34,7
Sandra,Bohórquez Cruz,35,Masculino,752,5
Alejandro,Arias Rojas,27,Masculino,609,8
Luz,León Mercado,27,Masculino,49,5
Gladys,Navarro Quiroz,21,Masculino,658,5
Carlos,Quintero Rojas,42,Femenino,637,4
Cecilia,Mora Agudelo,32,Masculino,701,5
Ramiro,Quintero Gutiérrez,29,Femenino,57,5
Alfonso,Carrillo Arias,35,Masculino,109,3
Juan,Sandoval Muñoz,26,Femenino,517,5
Liliana,Guzmán Zambrano,28,Femenino,24,5
Doris,Castrillón Díaz,26,Masculino,221,6
Milena,Leal Martínez,21,Femenino,315,6
Diego,Martínez Correa,23,Masculino,294,6
Nelly,Rodríguez Tovar,56,Femenino,10,1
Patricia,Cuéllar Toro,41,Femenino,677,4
Jesús,Martínez Chacón,26,Masculino,481,6
Rosa,Vélez Cárdenas,27,Femenino,727,5
Luis,Díaz Romero,51,Femenino,638,1
Gilma,García García,21,Masculino,267,7
José,Martínez Vargas,20,Femenino,792,7
Gabriel,Acosta Marín,32,Femenino,88,5
Gina,Muñoz Jaramillo,35,Masculino,455,3
Jhon,Solano Acevedo,24,Femenino,626,7
Carlos,Castro Lara,24,Masculino,533,6
Sebastián,Aguirre Carrillo,19,Femenino,148,7
Juan,Rodríguez Duque,22,Masculino,757,7
Angélica,Salamanca Rosero,19,Femenino,778,7
Inés,Perdomo Salazar,30,Femenino,729,5
Marcela,Gómez Galindo,40,Femenino,431,4
Isabel,Jiménez Jaimes,21,Prefiero no decir,752,6
Sofía,Rangel Escobar,28,Masculino,744,6
Neider,Torres Ramírez,21,Masculino,744,6
Julio,Fernández Jiménez,38,Femenino,242,4
Santiago,Ramírez Márquez,31,Masculino,702,4
Humberto,Santos Mejía,23,Masculino,741,7
María,Torres Gutiérrez,23,Femenino,66,6
Angie,Beltrán Roa,31,Femenino,378,8
Helena,Rojas Osorio,19,Masculino,388,7
Patricia,Quintero Rivera,18,Femenino,791,6
Mercedes,Ceballos Loaiza,21,Femenino,781,6
Piedad,Prada Carmona,18,Femenino,209,7
Gerardo,Valencia Parra,18,Femenino,415,6
Orlando,Sánchez Bermúdez,25,Masculino,16,6
Augusto,Pedraza Alarcón,41,Femenino,297,4
Marlon,Ospina Gallego,37,Masculino,220,5
Esther,Muñoz Chávez,21,Femenino,769,6
Omaira,Torres Rojas,34,Femenino,367,4
Diego,Muñoz Peña,39,Masculino,780,4
Yeison,Ruiz Cáceres,24,No binario,229,5
María,Aguilar González,39,Femenino,631,4
Tania,Valderrama Lozano,39,No binario,440,4
Nelly,Rojas Hernández,22,Masculino,690,5
María,Serna Ramos,21,Femenino,532,8
Alejandro,Martínez Cárdenas,28,Femenino,450,5
Ángel,Barrera Galvis,38,Femenino,36,4
Steven,Jiménez León,31,Femenino,422,3
Paola,Angarita Gómez,18,Femenino,620,6
Lucía,Muñoz Cárdenas,30,Femenino,189,5
Oswaldo,Bravo Vergara,22,Masculino,178,7
Myriam,Moreno Luna,22,Femenino,608,6
Ligia,Marín Fonseca,19,Femenino,315,7
Carlos,Palacios Perea,37,Femenino,20,4
Álvaro,Cortés Suárez,22,Masculino,676,6
Enrique,Morales Pacheco,31,Masculino,382,4
Pablo,Muñoz Delgado,34,Masculino,609,8
Luz,Salazar Calderón,26,Femenino,143,6
Marleny,Leal Suárez,29,Masculino,62,5
Marcela,Escobar Franco,40,Masculino,242,4
Edilberto,Mena Cerón,37,Femenino,238,4
Leidy,Martínez Jaramillo,23,Masculino,131,6
José,García Mora,29,Femenino,605,4
Miguel,Villa Cifuentes,27,Femenino,603,6
Joaquín,Cardona Mejía,39,No binario,645,4
Domingo,Moreno Campo,24,Masculino,123,6
Hugo,Álvarez Caballero,21,Masculino,440,7
Elsy,Nieto Moreno,22,Masculino,342,7
María,Vásquez Jiménez,24,Femenino,419,7
Nelson,Montoya Ruiz,38,Masculino,630,4
Albeiro,Orozco Contreras,39,Masculino,455,3
Ernesto,Angarita Giraldo,27,Femenino,198,6
William,Martínez Ibarra,34,Masculino,282,5
Sara,Osorio Barragán,31,Femenino,1,5
Ramiro,García Delgado,49,Femenino,723,2
Humberto,Montoya Fernández,32,Masculino,775,4
María,Uribe Prieto,50,Femenino,332,2
Gabriel,Vargas Guerra,19,Femenino,212,7
Jaime,Trujillo Burbano,30,Masculino,87,4
Alejandro,Gómez Correa,29,Masculino,665,5
Natalia,Prada Rueda,38,Femenino,699,2
Edison,Martínez Gómez,23,Masculino,61,6
Maritza,Martínez Díaz,31,Femenino,797,5
María,Durán Jiménez,21,Femenino,95,7
Margarita,Quintero Gómez,22,Masculino,786,7
Esmeralda,Herrera Vega,32,No binario,553,5
Margarita,Giraldo Álvarez,34,Masculino,147,8
Daniel,Ángel Ordóñez,28,Masculino,246,8
Wilson,Córdoba Castillo,22,Femenino,644,7
Yeison,García Castañeda,20,Masculino,297,7
Andrés,Salamanca Castro,35,Femenino,123,4
Cristina,Perdomo Orozco,25,Femenino,655,6
Andrea,Morales Beltrán,44,Masculino,694,3
Francy,Vera Ortega,33,Masculino,704,3
Rocío,Páez Palacios,31,Masculino,456,8
Luis,Molina Perdomo,32,Femenino,399,5
Diego,Alzate Méndez,25,Masculino,719,6
Dario,Benavides Reyes,20,Masculino,231,7
María,Niño Castillo,18,Femenino,534,7
Mónica,Muñoz Castro,31,Masculino,402,8
Estela,Jiménez Trujillo,36,Masculino,592,4
Sonia,Vega Méndez,47,No binario,130,2
María,Niño Restrepo,29,Masculino,292,5
Erika,Caballero Rodríguez,38,Masculino,276,3
Claudia,Patiño Ibarra,39,Masculino,376,2
Isabel,Romero Ortiz,31,Femenino,55,5
María,Gómez Jiménez,21,Masculino,578,7
Julián,Ramírez Delgado,30,Masculino,739,5
Diana,Vargas Monsalve,29,Masculino,26,5
Diana,Castañeda Caicedo,25,Prefiero no decir,441,6
Beatriz,Cruz Pardo,37,Masculino,765,4
Lucía,Muñoz Salazar,53,Masculino,197,1
Johanna,Martínez Martínez,18,Femenino,642,7
María,Moreno Parra,25,Masculino,243,6
Luis,Álvarez García,20,Femenino,724,7
Patricia,Palacio Restrepo,41,Femenino,190,2
Steven,Ramírez Santos,23,Masculino,738,7
Cecilia,Díaz Marín,22,Femenino,758,6
Fabián,Vásquez Parada,26,Masculino,568,5
Luis,Palacios Acevedo,18,Masculino,567,6
Nelly,Blanco Molano,23,Femenino,276,7
Francisco,Loaiza Cuesta,27,Masculino,409,6
Gloria,Duque Cortés,24,Masculino,340,6
Catalina,Toro Ramírez,36,Masculino,153,8
Julián,Ochoa Cuéllar,18,Femenino,565,7
Cristian,Moreno Daza,31,Femenino,398,5
Estefanía,Medina Díaz,22,Masculino,444,6
Juan,Mendoza García,36,Masculino,623,5
Jesús,Caicedo Molina,36,Prefiero no decir,427,4
Paola,González Ramírez,25,Femenino,487,6
Iván,González Ojeda,28,Masculino,204,8
Alfonso,Bedoya Martínez,28,Femenino,112,8
Edith,Ramírez Ruiz,32,Masculino,325,5
Gloria,Lozano Bonilla,26,Femenino,258,5
Yasmín,Romero Quintero,31,Femenino,528,4
María,Garcés Durán,40,Masculino,350,8
Claudia,Valderrama Martínez,34,Femenino,678,8
Iván,Martínez Corredor,21,Femenino,435,6
Andrés,García Espinosa,22,No binario,426,7
Piedad,Espinosa Estrada,24,Masculino,280,6
Jean,Sepúlveda Salcedo,19,Femenino,371,6
Luisa,Gutiérrez Pérez,42,Masculino,670,2
Álvaro,Rojas Flórez,25,Masculino,249,5
Willian,Cortés González,25,Masculino,181,6
Luz,Montenegro Ojeda,23,Femenino,703,6
Amparo,Pérez Quintero,30,Masculino,651,5
Judith,Salcedo Ramos,36,Femenino,78,8
Jhon,Córdoba Arrieta,44,Masculino,336,4
María,Acevedo Quintero,37,Femenino,50,5
Alba,Gutiérrez Lara,25,Masculino,85,6
Óscar,Espinosa Buitrago,24,Masculino,695,6
Alejandro,Castro Flórez,23,Femenino,695,6
Karina,Díaz Cuesta,28,Femenino,4,4
Alejandra,Valencia Martínez,25,Masculino,317,4
Steven,Cifuentes Salazar,22,Femenino,111,6
Orlando,Bravo Díaz,29,Masculino,334,6
Andrés,Escobar Sanabria,41,Femenino,763,4
Alberto,Mejía Rodríguez,25,Masculino,133,6
John,Rojas Gallego,31,Masculino,612,5
Olga,Medina Sánchez,23,Femenino,684,6
Brayan,Muñoz Méndez,20,Masculino,799,7
Iván,Alzate Toro,31,Femenino,119,4
Patricia,González Restrepo,48,Masculino,350,1
Elvira,Fuentes García,22,Masculino,687,7
Mariana,Hernández Molina,23,Femenino,542,6
Iván,Torres González,26,Masculino,55,6
Jorge,Bolaños Arrieta,20,Masculino,361,7
Paola,Cabrera Forero,23,Masculino,708,7
Vicente,Niño Bohórquez,35,Masculino,453,8
Cristian,Camargo Velásquez,30,Masculino,553,5
Isabel,Mejía Montoya,24,Femenino,685,5
Tania,Quintero Álvarez,28,Masculino,330,5
Esperanza,Martínez Ortiz,34,Femenino,219,4
Marly,Gamboa Solano,25,Masculino,208,6
Arnulfo,Barrera Mercado,37,Femenino,670,4
Alberto,Rojas Espinosa,34,Masculino,740,8
Viviana,Ortiz Sánchez,21,Masculino,85,6
Dario,Villamizar Barrios,26,Masculino,685,6
Alonso,Mendoza Vega,28,Masculino,245,5
Leidy,Moreno Velasco,41,Femenino,685,2
Stiven,Pacheco Morales,39,Masculino,335,2
Alexander,Páez Ramírez,28,Femenino,212,5
Clara,Díaz Gómez,35,Femenino,596,3
Omar,Sánchez Vergara,28,Masculino,685,6
Luis,Barrera Moreno,20,Masculino,183,7
José,Ramírez Gómez,22,Femenino,133,7
Johan,Pabón Santos,19,Masculino,800,6
Eugenia,Álvarez Naranjo,37,Femenino,774,4
Maritza,Mantilla Díaz,22,Femenino,350,7
Beatriz,Valencia Bautista,18,Femenino,282,7
Leidy,Vergara Quintero,31,Femenino,293,4
María,Gómez Chaparro,23,Femenino,269,6
Armando,Cabrera Álvarez,34,Femenino,197,4
Enrique,Alarcón Domínguez,19,Masculino,537,7
Sebastián,García Muñoz,31,Masculino,653,8
Patricia,Marín Espinosa,48,Femenino,735,2
Ofelia,Rodríguez Correa,19,Femenino,20,7
Alexander,Caicedo Obando,25,Femenino,759,6
David,Durán Trujillo,33,Femenino,713,8
Diana,Carmona Castro,18,Masculino,405,5
Natalia,Rodríguez Salamanca,19,Femenino,115,7
José,López Blanco,41,Masculino,701,3
Marisol,Molano Valderrama,26,Femenino,26,5
Marco,Gutiérrez Guerrero,33,Femenino,566,3
Karina,López Sánchez,38,Masculino,682,8
Fernando,Rosero Rodríguez,21,No binario,395,7
Manuel,Castaño Montoya,23,No binario,381,7
David,Silva Sánchez,30,Femenino,523,8
María,Zapata Cuéllar,42,Masculino,539,3
María,Pérez Aguirre,26,Masculino,83,5
Marina,Triana Flórez,27,Femenino,550,3
Andrés,Rodríguez Martínez,37,Masculino,445,4
María,Cuéllar Ríos,37,Masculino,87,4
Javier,Rojas Mendoza,32,Femenino,387,5
Rafael,Medina Castillo,34,Femenino,668,4
Adrián,Zapata Ospino,43,Masculino,398,3
Linda,Delgado Mendoza,38,Masculino,286,4
Manuel,Ramírez Díaz,38,Femenino,698,4
Maricela,Valencia Osorio,33,Femenino,694,8
Sebastián,Cantillo Ospino,18,Masculino,369,7
Segundo,Ramírez Ortiz,33,Masculino,655,8
Leidy,Rueda Gutiérrez,31,Femenino,422,5
Alberto,Bastidas Portilla,43,Masculino,718,4
Alfredo,Gutiérrez Benavides,21,Masculino,654,7
Maritza,Ruiz Serrano,25,Femenino,697,5
María,Vásquez Ortiz,31,Femenino,443,5
Paola,Murcia Ruiz,40,Femenino,753,4
Jhoan,Gómez Gamboa,44,Femenino,520,3
Luis,Palacios López,34,Femenino,584,4
Gustavo,Manrique Peña,29,Femenino,288,5
Luisa,Rodríguez Castellanos,20,Femenino,95,6
Óscar,Cruz Vargas,35,Femenino,669,3
Carolina,Arias Bernal,36,Masculino,41,4
Eliana,Moreno Nieto,18,Femenino,331,7
Ana,Rivera Chaparro,43,Femenino,781,4
Enrique,Ramírez Tovar,28,Masculino,155,5
Antonio,Murillo Gutiérrez,21,Femenino,504,7
Hernando,Páez Osorio,36,Masculino,275,4
Camila,Gómez Fuentes,42,Masculino,666,3
Cecilia,García Díaz,31,Masculino,565,5
Elkin,Aguirre Polo,25,Masculino,179,5
Alicia,Burbano Castro,31,Masculino,752,5
Patricia,Vargas Barrera,23,Femenino,137,7
Nancy,Pinto Vanegas,34,Femenino,767,3
Fernanda,Ocampo Gómez,27,Femenino,736,6
María,Osorio Gómez,31,No binario,180,5
Amalia,Pineda Valencia,35,Femenino,182,4
Miguel,García Bohórquez,23,Femenino,259,6
Jhon,Castaño Gaviria,34,Femenino,243,4
Yenny,Trujillo Ariza,31,Femenino,96,5
Jhon,Barragán González,36,Masculino,197,3
Luisa,Duarte Rojas,26,Masculino,526,5
Nelly,Mora Pineda,25,Femenino,632,5
Aníbal,Gutiérrez Rodríguez,21,Masculino,387,7
Alonso,Gutiérrez Erazo,47,Masculino,408,2
Luis,Duarte Gómez,29,Masculino,269,5
Augusto,Palacios Fernández,37,No binario,171,5
Carlos,Gaviria Arias,19,Masculino,584,6
Fernanda,Quintero Trujillo,26,Femenino,691,6
Camilo,Valencia Díaz,19,Masculino,170,6
Lucía,Ibarra Velásquez,20,Femenino,159,7
Ana,Muñoz Arias,21,Femenino,509,7
María,Flórez Ariza,29,Masculino,447,5
Juan,Espitia Arango,22,No binario,666,5
Liliana,Parra Suárez,20,Femenino,82,7
Enrique,Escobar Fernández,33,Masculino,57,8
Yesid,Cardozo Barrios,22,Masculino,519,7
Stella,Sánchez Triana,24,Masculino,112,5
María,Mosquera Durán,40,Femenino,48,4
Julia,Zuluaga Medina,19,Masculino,592,5
Alba,Zuluaga Muñoz,21,Masculino,376,6
Diana,Osorio Bejarano,30,Femenino,33,5
Marina,Estrada Pérez,31,Masculino,504,5
Fernando,Bustamante Muñoz,24,Masculino,627,7
David,Torres Villamizar,30,Femenino,3,5
Luz,Vélez Lozano,20,Masculino,486,7
Edison,Roa Ramírez,31,Femenino,516,5
Edgar,Sánchez Quintero,20,No binario,772,5
Marcela,Padilla Acosta,25,Masculino,42,5
Miller,Ospina Gutiérrez,18,Femenino,9,7
Nelly,Díaz Murillo,41,Femenino,657,3
Armando,Vera Álvarez,40,Femenino,609,4
Karen,Franco Vega,42,Masculino,788,8
Geraldine,Cano Calderón,37,Masculino,142,4
Karina,Tamayo Vargas,33,Femenino,790,5
María,Díaz Ríos,25,Masculino,436,6
María,Moreno Acosta,28,Femenino,27,5
Fernanda,Martínez Gutiérrez,21,Femenino,43,6
Julieth,Gaviria Jaramillo,30,Masculino,131,4
Beatriz,Moreno Vargas,24,Femenino,216,5
Luz,Lozano Castro,32,Femenino,606,5
Gustavo,Cardona Contreras,23,Masculino,520,6
Nancy,Moreno Parra,32,Femenino,598,4
María,Pérez Parra,18,Masculino,345,6
José,Vargas Fonseca,31,Femenino,508,4
Guillermo,Díaz Perea,33,Femenino,650,4
Wilmer,González Acosta,28,Femenino,413,4
Juan,Arias Prada,45,Masculino,246,4
Margoth,Hernández Gaitán,18,Masculino,449,7
Mauricio,Vera Hoyos,39,Femenino,21,4
Carlos,Salas González,32,Masculino,408,8
Socorro,Cáceres Gómez,30,Femenino,457,8
María,Montenegro Barrios,24,No binario,444,6
Óscar,Ospina Córdoba,35,Masculino,265,4
Alfonso,Cuesta Pérez,30,Masculino,660,5
Yéssica,Cruz Rojas,19,Femenino,184,7
Gisela,Molano Molano,32,Femenino,227,5
Andrés,González Gómez,36,Masculino,548,3
Heriberto,Monroy Pineda,24,Femenino,246,5
Esteban,Meza Arias,20,No binario,73,7
Leonardo,Silva Pérez,23,Masculino,150,7
Patricia,Rodríguez Oviedo,35,Masculino,513,4
Mateo,Ortiz Navarro,25,Femenino,69,6
Henry,Montoya Franco,33,Masculino,230,4
Luis,Camargo Rojas,33,Femenino,723,4
Mauricio,Caballero Molina,21,Femenino,72,7
Yolima,Peña Pérez,33,Masculino,608,4
Liliana,Henao Burbano,36,Femenino,397,4
Jhon,Camargo López,53,Masculino,84,1
Nayibe,Vanegas Suárez,18,Masculino,740,7
Sandra,Vásquez Garzón,22,Masculino,299,7
Marcela,Guzmán Forero,22,Femenino,748,6
Diana,Duarte Ortiz,19,Masculino,293,7
Luz,Mena Pérez,34,Masculino,734,4
Marly,Angulo Flórez,31,Prefiero no decir,223,5
Alberto,Henao Quintero,32,Prefiero no decir,793,5
Julio,Torres Hurtado,29,Masculino,733,3
Jhoan,Sarmiento Morales,33,Masculino,216,5
José,Sandoval Arango,35,Femenino,231,8
Marisol,Angulo Betancur,41,Femenino,405,2
Lucía,Bohórquez Tamayo,29,No binario,169,5
Francisco,Flórez Arboleda,35,Masculino,329,4
Martha,Martínez Gómez,21,Masculino,426,4
Carolina,López Cerón,26,Femenino,554,8
José,Vargas Gómez,34,Femenino,770,5
Fabián,Granados Angarita,27,Femenino,196,5
Rubén,Garcés López,20,Femenino,608,7
Luz,Velandia Ocampo,34,Femenino,526,4
Rocío,Sánchez Duarte,32,Masculino,625,5
María,Cortés Ramos,28,Femenino,77,5
Milena,Hoyos Castro,24,Masculino,277,6
Inés,Bolaños Beltrán,33,Masculino,466,8
Nayibe,Angarita Castaño,22,No binario,448,7
Faber,Duarte Caicedo,34,Femenino,320,5
Omaira,López Parra,20,Masculino,160,7
María,Rodríguez Cabrera,33,Masculino,492,4
Carlos,Ortega Alzate,44,Masculino,313,2
Jorge,Villa Giraldo,40,Masculino,631,4
Mauricio,González Salazar,33,Femenino,161,5
Alfonso,Guerra López,28,Femenino,308,5
Marcela,Polo Castillo,20,Femenino,146,6
Nicolás,Ramírez Reyes,38,Masculino,675,8
Víctor,Benítez Cabrera,34,Masculino,396,5
Rodrigo,Villamizar Cortés,25,Masculino,691,5
Ocampo,Torres Martínez,42,Masculino,89,2
Enrique,Arias Herrera,49,Femenino,735,2
Jesús,Ruiz Lozano,31,Femenino,778,5
Rafael,Pinto Jaramillo,22,Prefiero no decir,751,5
Fernanda,López Pabón,18,Femenino,308,7
Antonia,Martínez Hurtado,37,Femenino,546,4
Manuel,Herrera Moreno,46,Masculino,371,2
Yineth,Hurtado Becerra,32,Masculino,451,5
Josefa,Barreto Contreras,38,Femenino,167,4
Yohana,Galvis Álvarez,46,Femenino,392,2
Óscar,Sepúlveda García,26,Femenino,637,6
Miguel,López Mena,35,Masculino,736,3
Lorena,Vásquez Quintero,25,Prefiero no decir,491,6
Hugo,López Ospina,36,Masculino,150,4
Blanca,Torres Castro,41,Masculino,468,4
Angélica,Jiménez Hurtado,26,Femenino,701,5
María,Martínez Rubio,22,Masculino,43,7
Liliana,Patiño Sarmiento,29,Femenino,29,5
Julieth,Bautista Sánchez,22,Masculino,632,7
Alex,Cortés Molina,37,Femenino,31,3
Ferney,Cabrera Delgado,23,Masculino,693,7
Astrid,Rueda Palacio,32,Masculino,674,4
Edinson,Perdomo Cardona,25,Femenino,128,6
Lina,Henao Daza,31,Masculino,767,5
Jorge,Martínez Prieto,29,Masculino,294,8
Andrés,Aguilar Bolívar,31,Femenino,441,5
Astrid,Escobar Acevedo,42,No binario,388,3
Socorro,Rojas Hernández,51,Masculino,766,1
Andrés,Aguilar Castro,22,Masculino,642,7
David,Cardona Olaya,27,Femenino,524,5
Jhon,Rangel González,18,Femenino,547,7
Milena,Cardona López,37,Prefiero no decir,710,4
Patricia,González Martínez,27,Masculino,760,5
Rosa,Quintero Orozco,36,Femenino,110,2
Carlos,Márquez Rincón,29,Masculino,328,8
María,Muñoz Contreras,29,Masculino,405,6
Óscar,Reyes Jiménez,38,Masculino,245,8
Hernán,Quintero García,30,Masculino,762,4
Damaris,López Salgado,20,Femenino,163,6
John,García González,23,Masculino,560,6
